sample_id,step,t,Q_total,Q_total_dot,Q_total_drift
4,18,0.36,1.396204320224598,1.0408340855860843e-17,4.440892098500626e-16
4,19,0.38,1.3962043202245975,-5.551115123125783e-17,0.0
4,20,0.4,1.3962043202245975,-2.0816681711721685e-17,0.0
4,21,0.42,1.3962043202245977,-5.551115123125783e-17,2.220446049250313e-16
4,22,0.44,1.396204320224598,0.0,4.440892098500626e-16
4,23,0.46,1.3962043202245975,-2.0816681711721685e-17,0.0
4,24,0.48,1.3962043202245977,-1.3877787807814457e-17,2.220446049250313e-16
4,25,0.5,1.3962043202245977,6.938893903907228e-18,2.220446049250313e-16
4,26,0.52,1.3962043202245975,1.3877787807814457e-17,0.0
4,27,0.54,1.3962043202245977,1.3877787807814457e-17,2.220446049250313e-16
4,28,0.56,1.3962043202245973,-4.163336342344337e-17,2.220446049250313e-16
4,29,0.58,1.396204320224598,2.7755575615628914e-17,4.440892098500626e-16
4,30,0.6,1.3962043202245977,-1.3877787807814457e-17,2.220446049250313e-16
4,31,0.62,1.3962043202245977,1.3877787807814457e-17,2.220446049250313e-16
4,32,0.64,1.396204320224598,2.7755575615628914e-17,4.440892098500626e-16
4,33,0.66,1.3962043202245975,0.0,0.0
4,34,0.68,1.3962043202245975,1.3877787807814457e-17,0.0
4,35,0.7000000000000001,1.3962043202245975,1.3877787807814457e-17,0.0
4,36,0.72,1.3962043202245975,1.3877787807814457e-17,0.0
4,37,0.74,1.3962043202245975,0.0,0.0
4,38,0.76,1.3962043202245975,-1.3877787807814457e-17,0.0
4,39,0.78,1.396204320224598,0.0,4.440892098500626e-16
4,40,0.8,1.396204320224598,1.3877787807814457e-17,4.440892098500626e-16
4,41,0.8200000000000001,1.396204320224598,0.0,4.440892098500626e-16
4,42,0.84,1.396204320224598,-1.3877787807814457e-17,4.440892098500626e-16
4,43,0.86,1.396204320224598,0.0,4.440892098500626e-16
4,44,0.88,1.396204320224598,0.0,4.440892098500626e-16
4,45,0.9,1.3962043202245977,0.0,2.220446049250313e-16
4,46,0.92,1.396204320224598,2.7755575615628914e-17,4.440892098500626e-16
4,47,0.9400000000000001,1.3962043202245975,1.3877787807814457e-17,0.0
4,48,0.96,1.3962043202245977,-4.163336342344337e-17,2.220446049250313e-16
4,49,0.98,1.3962043202245977,0.0,2.220446049250313e-16
4,50,1.0,1.3962043202245975,-2.7755575615628914e-17,0.0
4,51,1.02,1.3962043202245975,2.7755575615628914e-17,0.0
4,52,1.04,1.396204320224598,-2.7755575615628914e-17,4.440892098500626e-16
4,53,1.06,1.3962043202245975,0.0,0.0
4,54,1.08,1.3962043202245975,-2.7755575615628914e-17,0.0
4,55,1.1,1.3962043202245977,0.0,2.220446049250313e-16
4,56,1.12,1.3962043202245977,-2.7755575615628914e-17,2.220446049250313e-16
4,57,1.1400000000000001,1.3962043202245977,-2.7755575615628914e-17,2.220446049250313e-16
4,58,1.16,1.3962043202245977,2.7755575615628914e-17,2.220446049250313e-16
4,59,1.18,1.3962043202245977,0.0,2.220446049250313e-16
4,60,1.2,1.3962043202245977,-5.551115123125783e-17,2.220446049250313e-16
4,61,1.22,1.396204320224598,2.7755575615628914e-17,4.440892098500626e-16
4,62,1.24,1.396204320224598,2.7755575615628914e-17,4.440892098500626e-16
4,63,1.26,1.396204320224598,0.0,4.440892098500626e-16
4,64,1.28,1.396204320224598,0.0,4.440892098500626e-16
4,65,1.3,1.396204320224598,-2.7755575615628914e-17,4.440892098500626e-16
4,66,1.32,1.3962043202245975,0.0,0.0
4,67,1.34,1.3962043202245977,2.7755575615628914e-17,2.220446049250313e-16
4,68,1.36,1.396204320224598,-2.7755575615628914e-17,4.440892098500626e-16
4,69,1.3800000000000001,1.3962043202245975,5.551115123125783e-17,0.0
4,70,1.4000000000000001,1.3962043202245975,2.7755575615628914e-17,0.0
4,71,1.42,1.3962043202245975,2.7755575615628914e-17,0.0
4,72,1.44,1.3962043202245975,-5.551115123125783e-17,0.0
4,73,1.46,1.3962043202245975,2.7755575615628914e-17,0.0
4,74,1.48,1.3962043202245977,2.7755575615628914e-17,2.220446049250313e-16
4,75,1.5,1.396204320224598,-1.3877787807814457e-17,4.440892098500626e-16
4,76,1.52,1.3962043202245975,6.938893903907228e-17,0.0
4,77,1.54,1.396204320224598,-4.163336342344337e-17,4.440892098500626e-16
4,78,1.56,1.3962043202245975,-4.163336342344337e-17,0.0
4,79,1.58,1.3962043202245977,0.0,2.220446049250313e-16
5,0,0.0,1.6526363019276498,-1.0408340855860843e-17,0.0
5,1,0.02,1.6526363019276498,1.0408340855860843e-17,0.0
5,2,0.04,1.65263630192765,-1.0408340855860843e-17,2.220446049250313e-16
5,3,0.06,1.6526363019276495,2.0816681711721685e-17,2.220446049250313e-16
5,4,0.08,1.6526363019276493,0.0,4.440892098500626e-16
5,5,0.1,1.65263630192765,-6.245004513516506e-17,2.220446049250313e-16
5,6,0.12,1.6526363019276498,-5.204170427930421e-17,0.0
5,7,0.14,1.6526363019276498,2.0816681711721685e-17,0.0
5,8,0.16,1.6526363019276498,-2.7755575615628914e-17,0.0
5,9,0.18,1.6526363019276498,2.7755575615628914e-17,0.0
5,10,0.2,1.6526363019276498,-1.3877787807814457e-17,0.0
5,11,0.22,1.6526363019276498,-4.163336342344337e-17,0.0
5,12,0.24,1.6526363019276498,-1.3877787807814457e-17,0.0
5,13,0.26,1.6526363019276498,4.163336342344337e-17,0.0
5,14,0.28,1.6526363019276498,-4.163336342344337e-17,0.0
5,15,0.3,1.6526363019276498,2.7755575615628914e-17,0.0
5,16,0.32,1.6526363019276498,0.0,0.0
5,17,0.34,1.6526363019276498,0.0,0.0
5,18,0.36,1.6526363019276498,-4.163336342344337e-17,0.0
5,19,0.38,1.6526363019276498,-1.3877787807814457e-17,0.0
5,20,0.4,1.6526363019276498,-5.551115123125783e-17,0.0
5,21,0.42,1.6526363019276495,4.163336342344337e-17,2.220446049250313e-16
5,22,0.44,1.6526363019276498,0.0,0.0
5,23,0.46,1.6526363019276498,0.0,0.0
5,24,0.48,1.6526363019276502,-5.551115123125783e-17,4.440892098500626e-16
5,25,0.5,1.6526363019276495,-2.7755575615628914e-17,2.220446049250313e-16
5,26,0.52,1.6526363019276502,0.0,4.440892098500626e-16
5,27,0.54,1.6526363019276498,-5.551115123125783e-17,0.0
5,28,0.56,1.6526363019276498,0.0,0.0
5,29,0.58,1.6526363019276498,0.0,0.0
5,30,0.6,1.6526363019276498,-2.7755575615628914e-17,0.0
5,31,0.62,1.6526363019276498,2.7755575615628914e-17,0.0
5,32,0.64,1.6526363019276498,0.0,0.0
5,33,0.66,1.6526363019276498,-2.7755575615628914e-17,0.0
5,34,0.68,1.6526363019276502,-5.551115123125783e-17,4.440892098500626e-16
5,35,0.7000000000000001,1.6526363019276498,5.551115123125783e-17,0.0
5,36,0.72,1.6526363019276498,2.7755575615628914e-17,0.0
5,37,0.74,1.6526363019276498,-2.7755575615628914e-17,0.0
5,38,0.76,1.6526363019276498,2.7755575615628914e-17,0.0
5,39,0.78,1.6526363019276498,-2.7755575615628914e-17,0.0
5,40,0.8,1.6526363019276498,8.326672684688674e-17,0.0
5,41,0.8200000000000001,1.6526363019276498,-1.1102230246251565e-16,0.0
5,42,0.84,1.6526363019276498,-5.551115123125783e-17,0.0
5,43,0.86,1.6526363019276502,0.0,4.440892098500626e-16
5,44,0.88,1.6526363019276498,2.7755575615628914e-17,0.0
5,45,0.9,1.6526363019276498,0.0,0.0
5,46,0.92,1.6526363019276498,2.7755575615628914e-17,0.0
5,47,0.9400000000000001,1.6526363019276498,0.0,0.0
5,48,0.96,1.6526363019276498,-5.551115123125783e-17,0.0
5,49,0.98,1.6526363019276498,0.0,0.0
5,50,1.0,1.6526363019276498,2.7755575615628914e-17,0.0
5,51,1.02,1.6526363019276498,2.7755575615628914e-17,0.0
5,52,1.04,1.6526363019276498,-2.7755575615628914e-17,0.0
5,53,1.06,1.6526363019276498,-2.7755575615628914e-17,0.0
5,54,1.08,1.6526363019276498,2.7755575615628914e-17,0.0
5,55,1.1,1.6526363019276498,5.551115123125783e-17,0.0
5,56,1.12,1.6526363019276498,0.0,0.0
5,57,1.1400000000000001,1.6526363019276498,0.0,0.0
5,58,1.16,1.6526363019276498,-5.551115123125783e-17,0.0
5,59,1.18,1.6526363019276498,2.7755575615628914e-17,0.0
5,60,1.2,1.6526363019276498,-1.3877787807814457e-17,0.0
5,61,1.22,1.65263630192765,1.3877787807814457e-17,2.220446049250313e-16
5,62,1.24,1.6526363019276498,-8.326672684688674e-17,0.0
5,63,1.26,1.6526363019276498,2.7755575615628914e-17,0.0
5,64,1.28,1.6526363019276498,-2.7755575615628914e-17,0.0
5,65,1.3,1.6526363019276498,-5.551115123125783e-17,0.0
5,66,1.32,1.6526363019276498,2.7755575615628914e-17,0.0
5,67,1.34,1.65263630192765,-4.163336342344337e-17,2.220446049250313e-16
5,68,1.36,1.6526363019276498,1.3877787807814457e-17,0.0
5,69,1.3800000000000001,1.65263630192765,2.0816681711721685e-17,2.220446049250313e-16
5,70,1.4000000000000001,1.6526363019276498,0.0,0.0
5,71,1.42,1.6526363019276498,-2.7755575615628914e-17,0.0
5,72,1.44,1.6526363019276498,-2.7755575615628914e-17,0.0
5,73,1.46,1.6526363019276498,-3.469446951953614e-18,0.0
5,74,1.48,1.6526363019276498,-1.0408340855860843e-17,0.0
5,75,1.5,1.6526363019276498,2.42861286636753e-17,0.0
5,76,1.52,1.6526363019276498,-4.5102810375396984e-17,0.0
5,77,1.54,1.6526363019276498,4.85722573273506e-17,0.0
5,78,1.56,1.6526363019276498,-3.122502256758253e-17,0.0
5,79,1.58,1.6526363019276498,-2.7755575615628914e-17,0.0
6,0,0.0,1.3577312239508639,2.7755575615628914e-17,0.0
6,1,0.02,1.3577312239508634,4.163336342344337e-17,4.440892098500626e-16
6,2,0.04,1.3577312239508637,1.3877787807814457e-17,2.220446049250313e-16
6,3,0.06,1.3577312239508639,-2.7755575615628914e-17,0.0
6,4,0.08,1.3577312239508634,-2.7755575615628914e-17,4.440892098500626e-16
6,5,0.1,1.3577312239508637,-1.3877787807814457e-17,2.220446049250313e-16
6,6,0.12,1.3577312239508637,2.7755575615628914e-17,2.220446049250313e-16
6,7,0.14,1.3577312239508634,5.551115123125783e-17,4.440892098500626e-16
6,8,0.16,1.3577312239508634,-2.7755575615628914e-17,4.440892098500626e-16
6,9,0.18,1.3577312239508634,-2.7755575615628914e-17,4.440892098500626e-16
6,10,0.2,1.3577312239508634,2.7755575615628914e-17,4.440892098500626e-16
6,11,0.22,1.3577312239508632,1.3877787807814457e-17,6.661338147750939e-16
6,12,0.24,1.3577312239508634,1.3877787807814457e-17,4.440892098500626e-16
6,13,0.26,1.3577312239508634,-1.3877787807814457e-17,4.440892098500626e-16
6,14,0.28,1.3577312239508634,0.0,4.440892098500626e-16
6,15,0.3,1.3577312239508632,2.7755575615628914e-17,6.661338147750939e-16
6,16,0.32,1.3577312239508634,5.551115123125783e-17,4.440892098500626e-16
6,17,0.34,1.3577312239508634,2.7755575615628914e-17,4.440892098500626e-16
6,18,0.36,1.3577312239508634,-2.7755575615628914e-17,4.440892098500626e-16
6,19,0.38,1.3577312239508637,2.7755575615628914e-17,2.220446049250313e-16
6,20,0.4,1.3577312239508634,0.0,4.440892098500626e-16
6,21,0.42,1.3577312239508634,3.469446951953614e-17,4.440892098500626e-16
6,22,0.44,1.3577312239508634,6.938893903907228e-18,4.440892098500626e-16
6,23,0.46,1.3577312239508634,-6.938893903907228e-18,4.440892098500626e-16
6,24,0.48,1.3577312239508634,-2.7755575615628914e-17,4.440892098500626e-16
6,25,0.5,1.3577312239508634,3.469446951953614e-17,4.440892098500626e-16
6,26,0.52,1.3577312239508634,-2.0816681711721685e-17,4.440892098500626e-16
6,27,0.54,1.3577312239508637,-3.122502256758253e-17,2.220446049250313e-16
6,28,0.56,1.3577312239508634,-3.469446951953614e-18,4.440892098500626e-16
6,29,0.58,1.3577312239508634,-2.42861286636753e-17,4.440892098500626e-16
6,30,0.6,1.3577312239508634,2.0816681711721685e-17,4.440892098500626e-16
6,31,0.62,1.3577312239508634,-3.469446951953614e-17,4.440892098500626e-16
6,32,0.64,1.3577312239508634,0.0,4.440892098500626e-16
6,33,0.66,1.3577312239508634,1.3877787807814457e-17,4.440892098500626e-16
6,34,0.68,1.3577312239508639,0.0,0.0
6,35,0.7000000000000001,1.3577312239508634,1.3877787807814457e-17,4.440892098500626e-16
6,36,0.72,1.3577312239508634,-2.0816681711721685e-17,4.440892098500626e-16
6,37,0.74,1.3577312239508634,-1.3877787807814457e-17,4.440892098500626e-16
6,38,0.76,1.3577312239508634,-2.0816681711721685e-17,4.440892098500626e-16
6,39,0.78,1.3577312239508634,-2.7755575615628914e-17,4.440892098500626e-16
6,40,0.8,1.3577312239508634,6.938893903907228e-18,4.440892098500626e-16
6,41,0.8200000000000001,1.3577312239508634,-4.163336342344337e-17,4.440892098500626e-16
6,42,0.84,1.3577312239508634,1.3877787807814457e-17,4.440892098500626e-16
6,43,0.86,1.3577312239508639,2.7755575615628914e-17,0.0
6,44,0.88,1.3577312239508637,-1.3877787807814457e-17,2.220446049250313e-16
6,45,0.9,1.3577312239508634,2.7755575615628914e-17,4.440892098500626e-16
6,46,0.92,1.3577312239508637,-1.3877787807814457e-17,2.220446049250313e-16
6,47,0.9400000000000001,1.3577312239508637,-2.7755575615628914e-17,2.220446049250313e-16
6,48,0.96,1.3577312239508637,3.469446951953614e-17,2.220446049250313e-16
6,49,0.98,1.3577312239508637,-4.85722573273506e-17,2.220446049250313e-16
6,50,1.0,1.3577312239508634,-1.3877787807814457e-17,4.440892098500626e-16
6,51,1.02,1.3577312239508637,-1.3877787807814457e-17,2.220446049250313e-16
6,52,1.04,1.3577312239508634,0.0,4.440892098500626e-16
6,53,1.06,1.3577312239508634,4.163336342344337e-17,4.440892098500626e-16
6,54,1.08,1.3577312239508632,-2.7755575615628914e-17,6.661338147750939e-16
6,55,1.1,1.3577312239508634,2.7755575615628914e-17,4.440892098500626e-16
6,56,1.12,1.3577312239508634,4.163336342344337e-17,4.440892098500626e-16
6,57,1.1400000000000001,1.3577312239508634,1.3877787807814457e-17,4.440892098500626e-16
6,58,1.16,1.3577312239508634,-2.7755575615628914e-17,4.440892098500626e-16
6,59,1.18,1.3577312239508632,-4.163336342344337e-17,6.661338147750939e-16
6,60,1.2,1.3577312239508634,-1.3877787807814457e-17,4.440892098500626e-16
6,61,1.22,1.3577312239508634,0.0,4.440892098500626e-16
6,62,1.24,1.3577312239508634,2.7755575615628914e-17,4.440892098500626e-16
6,63,1.26,1.3577312239508634,1.3877787807814457e-17,4.440892098500626e-16
6,64,1.28,1.3577312239508634,1.3877787807814457e-17,4.440892098500626e-16
6,65,1.3,1.3577312239508637,1.3877787807814457e-17,2.220446049250313e-16
6,66,1.32,1.3577312239508634,4.163336342344337e-17,4.440892098500626e-16
6,67,1.34,1.3577312239508632,0.0,6.661338147750939e-16
6,68,1.36,1.3577312239508634,-1.3877787807814457e-17,4.440892098500626e-16
6,69,1.3800000000000001,1.3577312239508634,2.7755575615628914e-17,4.440892098500626e-16
6,70,1.4000000000000001,1.3577312239508634,-4.163336342344337e-17,4.440892098500626e-16
6,71,1.42,1.3577312239508634,1.3877787807814457e-17,4.440892098500626e-16
6,72,1.44,1.3577312239508634,-1.3877787807814457e-17,4.440892098500626e-16
6,73,1.46,1.3577312239508634,-1.3877787807814457e-17,4.440892098500626e-16
6,74,1.48,1.3577312239508634,-2.7755575615628914e-17,4.440892098500626e-16
6,75,1.5,1.3577312239508634,-2.7755575615628914e-17,4.440892098500626e-16
6,76,1.52,1.3577312239508634,-2.7755575615628914e-17,4.440892098500626e-16
6,77,1.54,1.3577312239508634,-4.163336342344337e-17,4.440892098500626e-16
6,78,1.56,1.3577312239508634,-1.3877787807814457e-17,4.440892098500626e-16
6,79,1.58,1.3577312239508632,4.163336342344337e-17,6.661338147750939e-16
7,0,0.0,1.620073588901672,6.938893903907228e-18,0.0
7,1,0.02,1.6200735889016717,0.0,2.220446049250313e-16
7,2,0.04,1.620073588901672,6.938893903907228e-18,0.0
7,3,0.06,1.6200735889016717,-6.938893903907228e-18,2.220446049250313e-16
7,4,0.08,1.620073588901672,-1.3877787807814457e-17,0.0
7,5,0.1,1.6200735889016717,1.3877787807814457e-17,2.220446049250313e-16
7,6,0.12,1.6200735889016717,2.7755575615628914e-17,2.220446049250313e-16
7,7,0.14,1.6200735889016715,0.0,4.440892098500626e-16
7,8,0.16,1.6200735889016717,-1.3877787807814457e-17,2.220446049250313e-16
7,9,0.18,1.6200735889016715,0.0,4.440892098500626e-16
7,10,0.2,1.6200735889016717,0.0,2.220446049250313e-16
7,11,0.22,1.620073588901672,-2.0816681711721685e-17,0.0
7,12,0.24,1.6200735889016717,-1.3877787807814457e-17,2.220446049250313e-16
7,13,0.26,1.6200735889016717,-1.3877787807814457e-17,2.220446049250313e-16
7,14,0.28,1.620073588901672,-2.0816681711721685e-17,0.0
7,15,0.3,1.6200735889016715,-6.938893903907228e-18,4.440892098500626e-16
7,16,0.32,1.6200735889016717,6.938893903907228e-18,2.220446049250313e-16
7,17,0.34,1.6200735889016717,2.7755575615628914e-17,2.220446049250313e-16
7,18,0.36,1.6200735889016717,1.3877787807814457e-17,2.220446049250313e-16
7,19,0.38,1.620073588901672,0.0,0.0
7,20,0.4,1.6200735889016717,1.3877787807814457e-17,2.220446049250313e-16
7,21,0.42,1.6200735889016717,-2.0816681711721685e-17,2.220446049250313e-16
7,22,0.44,1.620073588901672,1.3877787807814457e-17,0.0
7,23,0.46,1.6200735889016715,2.0816681711721685e-17,4.440892098500626e-16
7,24,0.48,1.620073588901672,2.0816681711721685e-17,0.0
7,25,0.5,1.6200735889016715,-1.3877787807814457e-17,4.440892098500626e-16
7,26,0.52,1.620073588901672,0.0,0.0
7,27,0.54,1.6200735889016717,4.163336342344337e-17,2.220446049250313e-16
7,28,0.56,1.6200735889016715,-1.3877787807814457e-17,4.440892098500626e-16
7,29,0.58,1.6200735889016717,-2.7755575615628914e-17,2.220446049250313e-16
7,30,0.6,1.6200735889016715,-1.3877787807814457e-17,4.440892098500626e-16
7,31,0.62,1.6200735889016717,-3.469446951953614e-17,2.220446049250313e-16
7,32,0.64,1.6200735889016717,-2.0816681711721685e-17,2.220446049250313e-16
7,33,0.66,1.6200735889016715,6.938893903907228e-18,4.440892098500626e-16
7,34,0.68,1.620073588901672,1.3877787807814457e-17,0.0
7,35,0.7000000000000001,1.6200735889016717,1.3877787807814457e-17,2.220446049250313e-16
7,36,0.72,1.620073588901672,2.7755575615628914e-17,0.0
7,37,0.74,1.6200735889016717,-1.3877787807814457e-17,2.220446049250313e-16
7,38,0.76,1.620073588901672,0.0,0.0
7,39,0.78,1.6200735889016715,1.3877787807814457e-17,4.440892098500626e-16
7,40,0.8,1.620073588901672,0.0,0.0
7,41,0.8200000000000001,1.6200735889016713,-1.3877787807814457e-17,6.661338147750939e-16
7,42,0.84,1.6200735889016717,-1.3877787807814457e-17,2.220446049250313e-16
7,43,0.86,1.6200735889016717,-1.3877787807814457e-17,2.220446049250313e-16
7,44,0.88,1.6200735889016715,0.0,4.440892098500626e-16
7,45,0.9,1.6200735889016717,0.0,2.220446049250313e-16
7,46,0.92,1.620073588901672,0.0,0.0
7,47,0.9400000000000001,1.6200735889016715,0.0,4.440892098500626e-16
7,48,0.96,1.620073588901672,-1.3877787807814457e-17,0.0
7,49,0.98,1.620073588901672,4.163336342344337e-17,0.0
7,50,1.0,1.6200735889016715,-2.0816681711721685e-17,4.440892098500626e-16
7,51,1.02,1.6200735889016715,-1.3877787807814457e-17,4.440892098500626e-16
7,52,1.04,1.620073588901672,-1.3877787807814457e-17,0.0
7,53,1.06,1.6200735889016713,-1.3877787807814457e-17,6.661338147750939e-16
7,54,1.08,1.620073588901672,2.0816681711721685e-17,0.0
7,55,1.1,1.6200735889016715,2.7755575615628914e-17,4.440892098500626e-16
7,56,1.12,1.6200735889016715,-1.3877787807814457e-17,4.440892098500626e-16
7,57,1.1400000000000001,1.620073588901672,6.938893903907228e-18,0.0
7,58,1.16,1.6200735889016715,2.7755575615628914e-17,4.440892098500626e-16
7,59,1.18,1.6200735889016715,-1.3877787807814457e-17,4.440892098500626e-16
7,60,1.2,1.620073588901672,-2.7755575615628914e-17,0.0
7,61,1.22,1.6200735889016715,1.3877787807814457e-17,4.440892098500626e-16
7,62,1.24,1.6200735889016715,-1.3877787807814457e-17,4.440892098500626e-16
7,63,1.26,1.6200735889016717,-1.3877787807814457e-17,2.220446049250313e-16
7,64,1.28,1.6200735889016715,0.0,4.440892098500626e-16
7,65,1.3,1.6200735889016717,6.938893903907228e-18,2.220446049250313e-16
7,66,1.32,1.6200735889016715,-1.3877787807814457e-17,4.440892098500626e-16
7,67,1.34,1.6200735889016715,6.938893903907228e-18,4.440892098500626e-16
7,68,1.36,1.620073588901672,-3.469446951953614e-17,0.0
7,69,1.3800000000000001,1.6200735889016715,-1.3877787807814457e-17,4.440892098500626e-16
7,70,1.4000000000000001,1.620073588901672,-2.0816681711721685e-17,0.0
7,71,1.42,1.6200735889016715,-3.469446951953614e-17,4.440892098500626e-16
7,72,1.44,1.6200735889016715,1.734723475976807e-17,4.440892098500626e-16
7,73,1.46,1.6200735889016715,1.3877787807814457e-17,4.440892098500626e-16
7,74,1.48,1.6200735889016717,1.3877787807814457e-17,2.220446049250313e-16
7,75,1.5,1.620073588901672,-1.0408340855860843e-17,0.0
7,76,1.52,1.6200735889016717,-1.0408340855860843e-17,2.220446049250313e-16
7,77,1.54,1.6200735889016715,0.0,4.440892098500626e-16
7,78,1.56,1.6200735889016715,1.3877787807814457e-17,4.440892098500626e-16
7,79,1.58,1.6200735889016715,0.0,4.440892098500626e-16
8,0,0.0,1.208775027608141,4.163336342344337e-17,0.0
8,1,0.02,1.2087750276081413,-1.734723475976807e-17,2.220446049250313e-16
8,2,0.04,1.2087750276081413,5.204170427930421e-17,2.220446049250313e-16
8,3,0.06,1.208775027608141,2.0816681711721685e-17,0.0
8,4,0.08,1.2087750276081413,-1.3877787807814457e-17,2.220446049250313e-16
8,5,0.1,1.2087750276081413,-4.163336342344337e-17,2.220446049250313e-16
8,6,0.12,1.2087750276081413,3.8163916471489756e-17,2.220446049250313e-16
8,7,0.14,1.2087750276081413,-4.85722573273506e-17,2.220446049250313e-16
8,8,0.16,1.2087750276081413,-1.3877787807814457e-17,2.220446049250313e-16
8,9,0.18,1.2087750276081413,4.85722573273506e-17,2.220446049250313e-16
8,10,0.2,1.2087750276081413,-6.938893903907228e-18,2.220446049250313e-16
8,11,0.22,1.2087750276081415,-6.938893903907228e-18,4.440892098500626e-16
8,12,0.24,1.2087750276081413,6.245004513516506e-17,2.220446049250313e-16
8,13,0.26,1.2087750276081413,-3.469446951953614e-18,2.220446049250313e-16
8,14,0.28,1.208775027608141,-1.3877787807814457e-17,0.0
8,15,0.3,1.208775027608141,5.204170427930421e-17,0.0
8,16,0.32,1.2087750276081415,-4.85722573273506e-17,4.440892098500626e-16
8,17,0.34,1.2087750276081415,1.734723475976807e-17,4.440892098500626e-16
8,18,0.36,1.2087750276081415,-3.469446951953614e-18,4.440892098500626e-16
8,19,0.38,1.2087750276081413,2.7755575615628914e-17,2.220446049250313e-16
