sample_id,step,t,Q_total,Q_total_dot,Q_total_drift
8,20,0.4,1.2087750276081415,2.0816681711721685e-17,4.440892098500626e-16
8,21,0.42,1.2087750276081415,-3.469446951953614e-18,4.440892098500626e-16
8,22,0.44,1.2087750276081415,-2.0816681711721685e-17,4.440892098500626e-16
8,23,0.46,1.2087750276081413,-3.469446951953614e-18,2.220446049250313e-16
8,24,0.48,1.2087750276081415,0.0,4.440892098500626e-16
8,25,0.5,1.2087750276081413,-1.3877787807814457e-17,2.220446049250313e-16
8,26,0.52,1.2087750276081413,1.0408340855860843e-17,2.220446049250313e-16
8,27,0.54,1.2087750276081413,-6.938893903907228e-18,2.220446049250313e-16
8,28,0.56,1.2087750276081413,-3.122502256758253e-17,2.220446049250313e-16
8,29,0.58,1.2087750276081413,2.42861286636753e-17,2.220446049250313e-16
8,30,0.6,1.2087750276081415,6.938893903907228e-18,4.440892098500626e-16
8,31,0.62,1.2087750276081413,2.0816681711721685e-17,2.220446049250313e-16
8,32,0.64,1.2087750276081415,-6.938893903907228e-18,4.440892098500626e-16
8,33,0.66,1.2087750276081415,-1.3877787807814457e-17,4.440892098500626e-16
8,34,0.68,1.2087750276081413,2.42861286636753e-17,2.220446049250313e-16
8,35,0.7000000000000001,1.2087750276081413,-1.3877787807814457e-17,2.220446049250313e-16
8,36,0.72,1.2087750276081413,0.0,2.220446049250313e-16
8,37,0.74,1.2087750276081413,1.0408340855860843e-17,2.220446049250313e-16
8,38,0.76,1.2087750276081413,2.0816681711721685e-17,2.220446049250313e-16
8,39,0.78,1.2087750276081415,2.0816681711721685e-17,4.440892098500626e-16
8,40,0.8,1.2087750276081413,-6.938893903907228e-18,2.220446049250313e-16
8,41,0.8200000000000001,1.2087750276081413,6.938893903907228e-18,2.220446049250313e-16
8,42,0.84,1.2087750276081413,5.551115123125783e-17,2.220446049250313e-16
8,43,0.86,1.2087750276081413,-2.0816681711721685e-17,2.220446049250313e-16
8,44,0.88,1.2087750276081413,6.938893903907228e-18,2.220446049250313e-16
8,45,0.9,1.2087750276081413,-6.938893903907228e-18,2.220446049250313e-16
8,46,0.92,1.2087750276081413,6.938893903907228e-18,2.220446049250313e-16
8,47,0.9400000000000001,1.2087750276081413,7.632783294297951e-17,2.220446049250313e-16
8,48,0.96,1.2087750276081415,0.0,4.440892098500626e-16
8,49,0.98,1.2087750276081415,6.938893903907228e-18,4.440892098500626e-16
8,50,1.0,1.2087750276081415,0.0,4.440892098500626e-16
8,51,1.02,1.2087750276081413,3.469446951953614e-17,2.220446049250313e-16
8,52,1.04,1.2087750276081413,6.938893903907228e-18,2.220446049250313e-16
8,53,1.06,1.208775027608141,-1.0408340855860843e-17,0.0
8,54,1.08,1.2087750276081415,2.0816681711721685e-17,4.440892098500626e-16
8,55,1.1,1.208775027608141,-2.42861286636753e-17,0.0
8,56,1.12,1.2087750276081413,4.163336342344337e-17,2.220446049250313e-16
8,57,1.1400000000000001,1.2087750276081413,1.0408340855860843e-17,2.220446049250313e-16
8,58,1.16,1.2087750276081413,-2.7755575615628914e-17,2.220446049250313e-16
8,59,1.18,1.2087750276081415,-3.469446951953614e-17,4.440892098500626e-16
8,60,1.2,1.2087750276081413,0.0,2.220446049250313e-16
8,61,1.22,1.2087750276081415,-1.3877787807814457e-17,4.440892098500626e-16
8,62,1.24,1.2087750276081413,-3.469446951953614e-18,2.220446049250313e-16
8,63,1.26,1.2087750276081413,2.0816681711721685e-17,2.220446049250313e-16
8,64,1.28,1.2087750276081413,3.8163916471489756e-17,2.220446049250313e-16
8,65,1.3,1.2087750276081413,-2.42861286636753e-17,2.220446049250313e-16
8,66,1.32,1.2087750276081413,6.938893903907228e-18,2.220446049250313e-16
8,67,1.34,1.2087750276081415,-5.0306980803327406e-17,4.440892098500626e-16
8,68,1.36,1.2087750276081415,-1.3877787807814457e-17,4.440892098500626e-16
8,69,1.3800000000000001,1.2087750276081417,-2.2551405187698492e-17,6.661338147750939e-16
8,70,1.4000000000000001,1.2087750276081413,-3.9898639947466563e-17,2.220446049250313e-16
8,71,1.42,1.2087750276081413,-1.214306433183765e-17,2.220446049250313e-16
8,72,1.44,1.2087750276081413,2.2551405187698492e-17,2.220446049250313e-16
8,73,1.46,1.2087750276081413,0.0,2.220446049250313e-16
8,74,1.48,1.2087750276081413,-2.7755575615628914e-17,2.220446049250313e-16
8,75,1.5,1.2087750276081413,-1.3877787807814457e-17,2.220446049250313e-16
8,76,1.52,1.2087750276081415,-6.938893903907228e-18,4.440892098500626e-16
8,77,1.54,1.2087750276081413,-4.85722573273506e-17,2.220446049250313e-16
8,78,1.56,1.2087750276081413,-4.163336342344337e-17,2.220446049250313e-16
8,79,1.58,1.2087750276081413,4.336808689942018e-17,2.220446049250313e-16
9,0,0.0,1.366307421607427,2.7755575615628914e-17,0.0
9,1,0.02,1.3663074216074271,0.0,2.220446049250313e-16
9,2,0.04,1.3663074216074271,0.0,2.220446049250313e-16
9,3,0.06,1.3663074216074271,-2.0816681711721685e-17,2.220446049250313e-16
9,4,0.08,1.3663074216074276,1.3877787807814457e-17,6.661338147750939e-16
9,5,0.1,1.3663074216074271,0.0,2.220446049250313e-16
9,6,0.12,1.3663074216074271,-1.3877787807814457e-17,2.220446049250313e-16
9,7,0.14,1.3663074216074271,1.3877787807814457e-17,2.220446049250313e-16
9,8,0.16,1.3663074216074271,6.938893903907228e-18,2.220446049250313e-16
9,9,0.18,1.3663074216074271,0.0,2.220446049250313e-16
9,10,0.2,1.366307421607427,0.0,0.0
9,11,0.22,1.3663074216074271,1.3877787807814457e-17,2.220446049250313e-16
9,12,0.24,1.3663074216074271,-6.938893903907228e-18,2.220446049250313e-16
9,13,0.26,1.3663074216074271,4.85722573273506e-17,2.220446049250313e-16
9,14,0.28,1.3663074216074271,-1.3877787807814457e-17,2.220446049250313e-16
9,15,0.3,1.3663074216074271,-2.0816681711721685e-17,2.220446049250313e-16
9,16,0.32,1.3663074216074271,-1.3877787807814457e-17,2.220446049250313e-16
9,17,0.34,1.366307421607427,2.0816681711721685e-17,0.0
9,18,0.36,1.3663074216074274,6.938893903907228e-18,4.440892098500626e-16
9,19,0.38,1.3663074216074274,-1.3877787807814457e-17,4.440892098500626e-16
9,20,0.4,1.3663074216074274,-6.938893903907228e-18,4.440892098500626e-16
9,21,0.42,1.3663074216074274,-1.3877787807814457e-17,4.440892098500626e-16
9,22,0.44,1.366307421607427,-2.7755575615628914e-17,0.0
9,23,0.46,1.3663074216074274,6.938893903907228e-18,4.440892098500626e-16
9,24,0.48,1.366307421607427,6.938893903907228e-18,0.0
9,25,0.5,1.3663074216074271,-1.3877787807814457e-17,2.220446049250313e-16
9,26,0.52,1.3663074216074271,6.938893903907228e-18,2.220446049250313e-16
9,27,0.54,1.3663074216074271,-2.0816681711721685e-17,2.220446049250313e-16
9,28,0.56,1.3663074216074276,0.0,6.661338147750939e-16
9,29,0.58,1.3663074216074271,2.0816681711721685e-17,2.220446049250313e-16
9,30,0.6,1.3663074216074271,-1.3877787807814457e-17,2.220446049250313e-16
9,31,0.62,1.3663074216074271,2.7755575615628914e-17,2.220446049250313e-16
9,32,0.64,1.3663074216074271,2.0816681711721685e-17,2.220446049250313e-16
9,33,0.66,1.3663074216074271,1.3877787807814457e-17,2.220446049250313e-16
9,34,0.68,1.3663074216074271,6.938893903907228e-18,2.220446049250313e-16
9,35,0.7000000000000001,1.366307421607427,6.938893903907228e-18,0.0
9,36,0.72,1.3663074216074271,6.938893903907228e-18,2.220446049250313e-16
9,37,0.74,1.3663074216074271,6.938893903907228e-18,2.220446049250313e-16
9,38,0.76,1.3663074216074271,-2.0816681711721685e-17,2.220446049250313e-16
9,39,0.78,1.3663074216074271,6.938893903907228e-18,2.220446049250313e-16
9,40,0.8,1.3663074216074271,-6.938893903907228e-18,2.220446049250313e-16
9,41,0.8200000000000001,1.3663074216074276,-1.3877787807814457e-17,6.661338147750939e-16
9,42,0.84,1.3663074216074271,1.3877787807814457e-17,2.220446049250313e-16
9,43,0.86,1.3663074216074271,0.0,2.220446049250313e-16
9,44,0.88,1.3663074216074271,-1.3877787807814457e-17,2.220446049250313e-16
9,45,0.9,1.366307421607427,-6.938893903907228e-18,0.0
9,46,0.92,1.366307421607427,2.7755575615628914e-17,0.0
9,47,0.9400000000000001,1.3663074216074271,1.3877787807814457e-17,2.220446049250313e-16
9,48,0.96,1.3663074216074274,-2.0816681711721685e-17,4.440892098500626e-16
9,49,0.98,1.3663074216074274,-1.734723475976807e-17,4.440892098500626e-16
9,50,1.0,1.3663074216074274,-1.0408340855860843e-17,4.440892098500626e-16
9,51,1.02,1.3663074216074271,3.122502256758253e-17,2.220446049250313e-16
9,52,1.04,1.3663074216074271,-1.5612511283791264e-17,2.220446049250313e-16
9,53,1.06,1.3663074216074271,-1.3877787807814457e-17,2.220446049250313e-16
9,54,1.08,1.3663074216074271,2.7755575615628914e-17,2.220446049250313e-16
9,55,1.1,1.3663074216074271,9.107298248878237e-18,2.220446049250313e-16
9,56,1.12,1.3663074216074271,-2.168404344971009e-18,2.220446049250313e-16
9,57,1.1400000000000001,1.3663074216074271,-6.938893903907228e-18,2.220446049250313e-16
9,58,1.16,1.3663074216074271,-2.7755575615628914e-17,2.220446049250313e-16
9,59,1.18,1.3663074216074271,3.469446951953614e-17,2.220446049250313e-16
9,60,1.2,1.3663074216074271,-2.0816681711721685e-17,2.220446049250313e-16
9,61,1.22,1.3663074216074271,-3.122502256758253e-17,2.220446049250313e-16
9,62,1.24,1.3663074216074271,6.938893903907228e-18,2.220446049250313e-16
9,63,1.26,1.3663074216074271,2.0816681711721685e-17,2.220446049250313e-16
9,64,1.28,1.3663074216074271,4.5102810375396984e-17,2.220446049250313e-16
9,65,1.3,1.3663074216074271,3.469446951953614e-18,2.220446049250313e-16
9,66,1.32,1.3663074216074271,1.0408340855860843e-17,2.220446049250313e-16
9,67,1.34,1.3663074216074271,3.8163916471489756e-17,2.220446049250313e-16
9,68,1.36,1.3663074216074271,1.0408340855860843e-17,2.220446049250313e-16
9,69,1.3800000000000001,1.3663074216074271,-4.5102810375396984e-17,2.220446049250313e-16
9,70,1.4000000000000001,1.3663074216074271,2.42861286636753e-17,2.220446049250313e-16
9,71,1.42,1.3663074216074267,7.806255641895632e-18,2.220446049250313e-16
9,72,1.44,1.3663074216074271,1.5612511283791264e-17,2.220446049250313e-16
9,73,1.46,1.3663074216074271,-2.949029909160572e-17,2.220446049250313e-16
9,74,1.48,1.3663074216074271,-1.214306433183765e-17,2.220446049250313e-16
9,75,1.5,1.3663074216074274,1.5612511283791264e-17,4.440892098500626e-16
9,76,1.52,1.3663074216074271,-6.938893903907228e-18,2.220446049250313e-16
9,77,1.54,1.3663074216074271,-3.2959746043559335e-17,2.220446049250313e-16
9,78,1.56,1.3663074216074271,-1.5612511283791264e-17,2.220446049250313e-16
9,79,1.58,1.3663074216074271,-1.9081958235744878e-17,2.220446049250313e-16
10,0,0.0,1.796217616766449,4.163336342344337e-17,0.0
10,1,0.02,1.7962176167664499,-1.3877787807814457e-17,8.881784197001252e-16
10,2,0.04,1.79621761676645,-1.3877787807814457e-17,1.1102230246251565e-15
10,3,0.06,1.7962176167664499,-4.163336342344337e-17,8.881784197001252e-16
10,4,0.08,1.79621761676645,-2.7755575615628914e-17,1.1102230246251565e-15
10,5,0.1,1.79621761676645,-2.7755575615628914e-17,1.1102230246251565e-15
10,6,0.12,1.7962176167664499,1.3877787807814457e-17,8.881784197001252e-16
10,7,0.14,1.7962176167664503,2.7755575615628914e-17,1.3322676295501878e-15
10,8,0.16,1.7962176167664499,1.3877787807814457e-17,8.881784197001252e-16
10,9,0.18,1.7962176167664499,2.7755575615628914e-17,8.881784197001252e-16
10,10,0.2,1.7962176167664499,-4.163336342344337e-17,8.881784197001252e-16
10,11,0.22,1.7962176167664499,-5.551115123125783e-17,8.881784197001252e-16
10,12,0.24,1.7962176167664499,2.7755575615628914e-17,8.881784197001252e-16
10,13,0.26,1.7962176167664503,-2.7755575615628914e-17,1.3322676295501878e-15
10,14,0.28,1.7962176167664499,0.0,8.881784197001252e-16
10,15,0.3,1.7962176167664499,0.0,8.881784197001252e-16
10,16,0.32,1.79621761676645,2.7755575615628914e-17,1.1102230246251565e-15
10,17,0.34,1.7962176167664499,-1.3877787807814457e-17,8.881784197001252e-16
10,18,0.36,1.7962176167664499,5.551115123125783e-17,8.881784197001252e-16
10,19,0.38,1.79621761676645,2.7755575615628914e-17,1.1102230246251565e-15
10,20,0.4,1.79621761676645,-2.7755575615628914e-17,1.1102230246251565e-15
10,21,0.42,1.79621761676645,-4.163336342344337e-17,1.1102230246251565e-15
10,22,0.44,1.7962176167664503,0.0,1.3322676295501878e-15
10,23,0.46,1.7962176167664499,2.7755575615628914e-17,8.881784197001252e-16
10,24,0.48,1.79621761676645,-5.551115123125783e-17,1.1102230246251565e-15
10,25,0.5,1.79621761676645,-4.163336342344337e-17,1.1102230246251565e-15
10,26,0.52,1.7962176167664499,0.0,8.881784197001252e-16
10,27,0.54,1.7962176167664499,2.7755575615628914e-17,8.881784197001252e-16
10,28,0.56,1.79621761676645,1.3877787807814457e-17,1.1102230246251565e-15
10,29,0.58,1.7962176167664499,1.3877787807814457e-17,8.881784197001252e-16
10,30,0.6,1.7962176167664499,-4.163336342344337e-17,8.881784197001252e-16
10,31,0.62,1.7962176167664499,-1.3877787807814457e-17,8.881784197001252e-16
10,32,0.64,1.7962176167664499,4.163336342344337e-17,8.881784197001252e-16
10,33,0.66,1.7962176167664499,0.0,8.881784197001252e-16
10,34,0.68,1.7962176167664499,-4.163336342344337e-17,8.881784197001252e-16
10,35,0.7000000000000001,1.7962176167664499,-4.163336342344337e-17,8.881784197001252e-16
10,36,0.72,1.7962176167664499,5.551115123125783e-17,8.881784197001252e-16
10,37,0.74,1.7962176167664499,1.3877787807814457e-17,8.881784197001252e-16
10,38,0.76,1.7962176167664499,-1.249000902703301e-16,8.881784197001252e-16
10,39,0.78,1.7962176167664499,-1.3877787807814457e-17,8.881784197001252e-16
10,40,0.8,1.7962176167664494,0.0,4.440892098500626e-16
10,41,0.8200000000000001,1.7962176167664499,0.0,8.881784197001252e-16
10,42,0.84,1.7962176167664499,0.0,8.881784197001252e-16
10,43,0.86,1.79621761676645,6.938893903907228e-18,1.1102230246251565e-15
10,44,0.88,1.7962176167664499,-3.469446951953614e-17,8.881784197001252e-16
10,45,0.9,1.79621761676645,4.85722573273506e-17,1.1102230246251565e-15
10,46,0.92,1.7962176167664499,-2.0816681711721685e-17,8.881784197001252e-16
10,47,0.9400000000000001,1.7962176167664499,-2.0816681711721685e-17,8.881784197001252e-16
10,48,0.96,1.79621761676645,-4.85722573273506e-17,1.1102230246251565e-15
10,49,0.98,1.7962176167664496,0.0,6.661338147750939e-16
10,50,1.0,1.7962176167664499,4.163336342344337e-17,8.881784197001252e-16
10,51,1.02,1.79621761676645,-4.85722573273506e-17,1.1102230246251565e-15
10,52,1.04,1.7962176167664496,-4.163336342344337e-17,6.661338147750939e-16
10,53,1.06,1.79621761676645,-1.3877787807814457e-17,1.1102230246251565e-15
10,54,1.08,1.7962176167664496,-1.3877787807814457e-17,6.661338147750939e-16
10,55,1.1,1.7962176167664499,1.3877787807814457e-17,8.881784197001252e-16
10,56,1.12,1.7962176167664499,0.0,8.881784197001252e-16
10,57,1.1400000000000001,1.7962176167664499,0.0,8.881784197001252e-16
10,58,1.16,1.79621761676645,-4.163336342344337e-17,1.1102230246251565e-15
10,59,1.18,1.79621761676645,-1.3877787807814457e-17,1.1102230246251565e-15
10,60,1.2,1.79621761676645,0.0,1.1102230246251565e-15
10,61,1.22,1.7962176167664499,4.163336342344337e-17,8.881784197001252e-16
10,62,1.24,1.7962176167664496,0.0,6.661338147750939e-16
10,63,1.26,1.7962176167664496,1.3877787807814457e-17,6.661338147750939e-16
10,64,1.28,1.7962176167664496,1.3877787807814457e-17,6.661338147750939e-16
10,65,1.3,1.79621761676645,5.551115123125783e-17,1.1102230246251565e-15
10,66,1.32,1.79621761676645,-1.3877787807814457e-17,1.1102230246251565e-15
10,67,1.34,1.79621761676645,6.938893903907228e-17,1.1102230246251565e-15
10,68,1.36,1.7962176167664499,-4.163336342344337e-17,8.881784197001252e-16
10,69,1.3800000000000001,1.7962176167664499,1.3877787807814457e-17,8.881784197001252e-16
10,70,1.4000000000000001,1.7962176167664499,-2.7755575615628914e-17,8.881784197001252e-16
10,71,1.42,1.79621761676645,0.0,1.1102230246251565e-15
10,72,1.44,1.79621761676645,0.0,1.1102230246251565e-15
10,73,1.46,1.79621761676645,0.0,1.1102230246251565e-15
10,74,1.48,1.7962176167664499,-4.163336342344337e-17,8.881784197001252e-16
10,75,1.5,1.7962176167664503,2.7755575615628914e-17,1.3322676295501878e-15
10,76,1.52,1.79621761676645,0.0,1.1102230246251565e-15
10,77,1.54,1.7962176167664499,-1.3877787807814457e-17,8.881784197001252e-16
10,78,1.56,1.7962176167664496,2.7755575615628914e-17,6.661338147750939e-16
10,79,1.58,1.7962176167664499,1.3877787807814457e-17,8.881784197001252e-16
11,0,0.0,1.2797428689595234,2.7755575615628914e-17,0.0
11,1,0.02,1.2797428689595236,-1.3877787807814457e-17,2.220446049250313e-16
11,2,0.04,1.2797428689595232,0.0,2.220446049250313e-16
11,3,0.06,1.2797428689595236,0.0,2.220446049250313e-16
11,4,0.08,1.2797428689595232,0.0,2.220446049250313e-16
11,5,0.1,1.2797428689595234,-1.3877787807814457e-17,0.0
11,6,0.12,1.2797428689595234,-2.7755575615628914e-17,0.0
11,7,0.14,1.2797428689595236,2.7755575615628914e-17,2.220446049250313e-16
11,8,0.16,1.2797428689595234,-2.7755575615628914e-17,0.0
11,9,0.18,1.2797428689595234,-1.3877787807814457e-17,0.0
11,10,0.2,1.2797428689595232,4.163336342344337e-17,2.220446049250313e-16
11,11,0.22,1.2797428689595232,-1.3877787807814457e-17,2.220446049250313e-16
11,12,0.24,1.2797428689595236,-6.938893903907228e-18,2.220446049250313e-16
11,13,0.26,1.2797428689595236,1.3877787807814457e-17,2.220446049250313e-16
11,14,0.28,1.2797428689595236,2.7755575615628914e-17,2.220446049250313e-16
11,15,0.3,1.2797428689595236,-6.938893903907228e-18,2.220446049250313e-16
11,16,0.32,1.2797428689595234,2.0816681711721685e-17,0.0
11,17,0.34,1.2797428689595234,4.163336342344337e-17,0.0
11,18,0.36,1.2797428689595236,0.0,2.220446049250313e-16
11,19,0.38,1.2797428689595234,4.85722573273506e-17,0.0
11,20,0.4,1.2797428689595234,-1.3877787807814457e-17,0.0
11,21,0.42,1.2797428689595234,6.938893903907228e-18,0.0
11,22,0.44,1.2797428689595232,6.938893903907228e-18,2.220446049250313e-16
11,23,0.46,1.2797428689595238,1.3877787807814457e-17,4.440892098500626e-16
11,24,0.48,1.2797428689595234,0.0,0.0
11,25,0.5,1.2797428689595234,1.3877787807814457e-17,0.0
11,26,0.52,1.2797428689595236,2.0816681711721685e-17,2.220446049250313e-16
11,27,0.54,1.2797428689595234,1.3877787807814457e-17,0.0
11,28,0.56,1.2797428689595234,-4.85722573273506e-17,0.0
11,29,0.58,1.2797428689595234,3.122502256758253e-17,0.0
11,30,0.6,1.2797428689595234,-2.0816681711721685e-17,0.0
11,31,0.62,1.2797428689595234,0.0,0.0
11,32,0.64,1.2797428689595234,-3.8163916471489756e-17,0.0
11,33,0.66,1.2797428689595234,-4.163336342344337e-17,0.0
11,34,0.68,1.2797428689595234,0.0,0.0
11,35,0.7000000000000001,1.2797428689595232,-2.0816681711721685e-17,2.220446049250313e-16
11,36,0.72,1.2797428689595236,0.0,2.220446049250313e-16
11,37,0.74,1.2797428689595234,0.0,0.0
11,38,0.76,1.2797428689595232,-2.42861286636753e-17,2.220446049250313e-16
11,39,0.78,1.2797428689595236,2.7755575615628914e-17,2.220446049250313e-16
11,40,0.8,1.2797428689595236,1.734723475976807e-17,2.220446049250313e-16
11,41,0.8200000000000001,1.2797428689595236,-2.42861286636753e-17,2.220446049250313e-16
11,42,0.84,1.2797428689595236,-1.214306433183765e-17,2.220446049250313e-16
11,43,0.86,1.2797428689595236,3.2959746043559335e-17,2.220446049250313e-16
11,44,0.88,1.2797428689595232,-8.673617379884035e-18,2.220446049250313e-16
11,45,0.9,1.2797428689595234,-8.673617379884035e-19,0.0
11,46,0.92,1.2797428689595236,-1.9949319973733282e-17,2.220446049250313e-16
11,47,0.9400000000000001,1.2797428689595236,2.5153490401663703e-17,2.220446049250313e-16
11,48,0.96,1.2797428689595234,-4.0766001685454967e-17,0.0
11,49,0.98,1.2797428689595234,-1.734723475976807e-17,0.0
11,50,1.0,1.2797428689595234,-2.2551405187698492e-17,0.0
11,51,1.02,1.2797428689595234,-6.938893903907228e-18,0.0
11,52,1.04,1.2797428689595234,8.673617379884035e-18,0.0
11,53,1.06,1.2797428689595234,-5.204170427930421e-18,0.0
11,54,1.08,1.2797428689595234,3.9898639947466563e-17,0.0
11,55,1.1,1.2797428689595234,-3.469446951953614e-18,0.0
11,56,1.12,1.2797428689595236,-1.0408340855860843e-17,2.220446049250313e-16
11,57,1.1400000000000001,1.2797428689595234,-3.122502256758253e-17,0.0
11,58,1.16,1.2797428689595236,2.42861286636753e-17,2.220446049250313e-16
11,59,1.18,1.2797428689595232,-1.734723475976807e-17,2.220446049250313e-16
11,60,1.2,1.2797428689595234,-1.0408340855860843e-17,0.0
11,61,1.22,1.2797428689595234,2.7755575615628914e-17,0.0
11,62,1.24,1.2797428689595236,0.0,2.220446049250313e-16
11,63,1.26,1.2797428689595236,-3.469446951953614e-17,2.220446049250313e-16
11,64,1.28,1.2797428689595234,-1.0408340855860843e-17,0.0
11,65,1.3,1.2797428689595234,-1.3877787807814457e-17,0.0
11,66,1.32,1.2797428689595234,0.0,0.0
11,67,1.34,1.2797428689595234,-2.7755575615628914e-17,0.0
11,68,1.36,1.2797428689595232,6.938893903907228e-18,2.220446049250313e-16
11,69,1.3800000000000001,1.2797428689595232,-1.734723475976807e-17,2.220446049250313e-16
11,70,1.4000000000000001,1.2797428689595236,-3.122502256758253e-17,2.220446049250313e-16
11,71,1.42,1.2797428689595236,0.0,2.220446049250313e-16
11,72,1.44,1.2797428689595236,2.7755575615628914e-17,2.220446049250313e-16
11,73,1.46,1.2797428689595232,-2.42861286636753e-17,2.220446049250313e-16
11,74,1.48,1.2797428689595234,6.938893903907228e-18,0.0
11,75,1.5,1.2797428689595236,-6.938893903907228e-18,2.220446049250313e-16
11,76,1.52,1.2797428689595232,1.0408340855860843e-17,2.220446049250313e-16
11,77,1.54,1.2797428689595232,0.0,2.220446049250313e-16
11,78,1.56,1.2797428689595236,3.469446951953614e-17,2.220446049250313e-16
11,79,1.58,1.2797428689595232,2.0816681711721685e-17,2.220446049250313e-16
